0.35623,0.94577,1.0028,0.88449,0.87848,0.93607,1.0132,1.1383,1.0849,1.1281,1.0599,1.0299,1.2431,1.1264,1.0296,1.0007,1.076,0.93858,0.96516,0.98665,1.0531,1.0785,1.0828,1.2232,1.0123,1.0791,0.9567,0.51226,0.4288,0.43146,0.45104,0.43381,0.477,0.45561,0.40918,0.50101,0.45516,0.48548,0.45524,0.43308,0.34898,0.36547,0.35578,0.40732,0.31636,0.41569,0.36539,0.33493,0.32872,0.26666,0.32526,0.34574,0.39056,0.34584,0.34605,0.37383,0.25778,0.29818,0.23265,0.26976,0.25985,0.26411,0.29976,0.34869,0.20248,0.31024,0.28753,0.30737,0.22787,0.15789,0.22803
3.8743e-11,0.039125,0.055339,0.044769,0.021065,0.012129,0.072867,0.088517,0.041936,0.12714,0.14202,0.14486,0.051154,0.16174,0.13619,0.17267,0.15464,0.21771,0.20969,0.18523,0.21984,0.2353,0.25356,0.26525,0.26686,0.4058,0.36708,0.50005,0.57031,0.56264,0.63997,0.62573,0.56017,0.53045,0.71056,0.55718,0.49621,0.54235,0.65031,0.66455,0.78977,0.74546,0.65512,0.68566,0.82177,0.66708,0.70935,0.8267,0.755,0.87092,0.90617,0.73493,0.80033,0.70445,0.8014,0.65099,0.87767,0.83433,0.93723,0.91061,0.90355,0.89548,0.763,0.83037,1.0069,0.76048,0.86726,0.86838,0.91433,0.99779,0.93148
