0.24265,0.65887,0.70064,0.61739,0.6099,0.64855,0.71045,0.79926,0.75539,0.79804,0.75319,0.73286,0.86602,0.80211,0.73142,0.71695,0.76624,0.68092,0.69805,0.70917,0.76031,0.78018,0.78588,0.88454,0.73922,0.80646,0.71606,0.42941,0.38245,0.38313,0.40837,0.39432,0.41419,0.39492,0.39015,0.43029,0.3894,0.41734,0.41283,0.39972,0.36063,0.3653,0.3449,0.38511,0.34294,0.38806,0.35976,0.35653,0.34137,0.31608,0.36189,0.35007,0.39091,0.34552,0.36037,0.35673,0.31098,0.33231,0.30266,0.32425,0.31634,0.31808,0.32259,0.36657,0.2924,0.32945,0.32995,0.34381,0.29589,0.26023,0.29862
6.1157e-15,0.029284,0.044312,0.035221,0.012416,0.0031683,0.060971,0.074826,0.030771,0.1118,0.12658,0.12956,0.038218,0.14484,0.12125,0.15633,0.13849,0.19985,0.19197,0.16845,0.20091,0.21545,0.23284,0.24284,0.24614,0.37817,0.34226,0.47293,0.54069,0.53335,0.60699,0.59354,0.5306,0.50242,0.67473,0.52756,0.46976,0.51353,0.61682,0.63058,0.75082,0.70838,0.62225,0.65096,0.78164,0.63316,0.67392,0.78618,0.7178,0.82897,0.86211,0.69851,0.76055,0.66942,0.76194,0.61816,0.83548,0.79377,0.89255,0.86682,0.86017,0.85242,0.72569,0.78957,0.95929,0.72318,0.8253,0.8262,0.87073,0.95099,0.88709
