-0.050189,1.2891
3.5461,5.3163
1.1316,7.8826
3.8953,8.8401
-0.11991,0.35795
1.8809,9.394
-1.2163,10.568
2.0496,6.1775
0.17974,2.0644
0.77531,0.683
0.57914,7.183
0.26314,2.0828
0.45267,1.2494
1.5859,10.863
0.7945,2.2267
1.705,10.276
3.9018,8.4604
2.2432,8.8829
1.4944,2.1452
-0.050793,0.43201
0.61172,0.8655
-0.1109,0.52451
1.7083,4.4952
9.9227,9.0591
2.1406,4.6726
-0.21117,1.1881
-0.31842,1.5275
0.33583,0.2927
-0.050866,0.23639
1.7414,6.2128
-0.35913,1.1609
11.276,9.4374
-0.20997,1.2893
-0.5689,4.3238
3.6967,7.693
4.6582,10.267
2.2747,4.4865
-0.18241,0.87252
-0.45933,2.9847
-0.0030151,0.11365
-0.05577,0.61382
0.74784,1.1925
-0.032292,0.26886
1.5862,9.6007
-0.23236,0.73296
0.65078,1.1945
-0.14809,0.62695
0.59514,1.1725
-0.48501,1.7088
0.0073842,0.21149
0.07559,0.14606
-0.040587,0.39133
-0.073259,0.21869
-0.048227,0.27445
-0.14356,0.4328
0.71234,4.6106
0.013511,0.57596
0.45351,2.2296
0.8247,7.7151
-1.0535,8.0235
0.37851,3.3859
0.012478,0.087169
-0.69237,5.1116
2.7867,6.9424
4.3341,9.2847
-0.22272,0.56454
1.5807,3.6294
-0.095627,0.48541
0.20784,1.795
1.908,3.0236
0.60101,2.4667
1.4318,4.6603
-0.15476,4.2353
-0.13675,0.4082
0.87188,3.8571
0.73329,7.205
-0.39742,1.8135
-0.26396,1.4377
-0.19569,9.1381
-0.13685,5.9418
0.55833,4.8173
1.1627,5.809
0.18789,0.26653
-0.07143,7.2944
2.151,3.9239
2.0775,3.6441
1.0786,3.7591
-0.54147,2.5264
-0.55415,2.4343
-0.16757,0.88548
0.28994,0.72226
3.7941,10.18
1.1029,5.4436
0.075714,0.13505
0.27847,6.6373
-0.04554,0.38677
7.9471,5.807
1.0308,3.8541
2.3981,5.3051
0.37457,4.8665
-0.036813,0.59107
-0.32487,2.9349
1.1681,0.61839
-0.06136,2.6425
0.4,5.999
7.5848,9.5387
0.46797,9.2096
4.4013,8.1004
-0.68597,7.6901
0.66699,0.48396
-0.43287,1.5045
-0.096517,0.39194
4.3528,7.8101
-0.16319,1.2135
0.53248,8.5131
0.50201,3.4711
-0.46651,2.7583
