1.2281,-0.0075248
5.0666,3.4045
7.5099,1.2712
8.4239,3.8292
0.34088,-0.099032
8.9506,2.0016
10.067,-0.79797
5.8866,2.0601
1.9668,0.22606
0.65098,0.73017
6.8437,0.744
1.9846,0.30284
1.1896,0.45245
10.349,1.7758
2.1216,0.7938
9.7901,1.8679
8.0618,3.8242
8.4631,2.3188
2.044,1.4323
0.41157,-0.033651
0.82465,0.58595
0.49961,-0.085867
4.2834,1.6978
8.6358,9.3531
4.453,2.0985
1.1316,-0.1578
1.4549,-0.24582
0.27909,0.31609
0.22515,-0.039498
5.92,1.7791
1.1057,-0.29406
8.9965,10.604
1.2281,-0.15369
4.1182,-0.39119
7.3302,3.6138
9.7829,4.5704
4.2751,2.2164
0.83109,-0.14094
2.8431,-0.33138
0.10828,0.00061815
0.58474,-0.032758
1.1366,0.72001
0.2561,-0.02152
9.1472,1.7382
0.69807,-0.19078
1.1386,0.63109
0.59712,-0.11679
1.1171,0.57993
1.6275,-0.39286
0.20152,0.013033
0.13926,0.073481
0.37281,-0.025512
0.20826,-0.060503
0.26141,-0.035943
0.41222,-0.1185
4.3927,0.78966
0.54872,0.029532
2.1242,0.48176
7.3505,0.98489
7.643,-0.72487
3.2257,0.44754
0.083048,0.014024
4.8691,-0.48115
6.6159,2.7574
8.847,4.2447
0.53767,-0.18701
3.4586,1.555
0.46234,-0.073019
1.7101,0.24382
2.8811,1.8371
2.3504,0.62363
4.4407,1.4494
4.0349,-0.015433
0.38873,-0.11293
3.6749,0.91326
6.8644,0.88603
1.7273,-0.30958
1.3695,-0.19874
8.705,0.09377
5.6605,0.051955
4.5896,0.65466
5.5349,1.2373
0.2682,0.16743
6.9487,0.15246
3.7388,2.0864
3.4729,2.0102
3.5813,1.0998
2.4065,-0.42031
2.3186,-0.43453
0.84345,-0.12697
0.6882,0.28699
9.7,3.7765
5.1854,1.1728
0.12878,0.073258
6.3233,0.45286
0.36845,-0.030166
5.5506,7.4353
3.6719,1.0588
5.0541,2.3544
4.6492,0.47659
0.56313,-0.016119
2.7957,-0.2098
0.59016,1.0873
2.5174,0.022652
5.7153,0.54501
9.0917,7.227
8.7739,0.70308
7.719,4.2708
7.3257,-0.39852
0.46168,0.62474
1.433,-0.35125
0.3733,-0.076629
7.4576,4.2042
1.156,-0.11323
8.1093,0.74229
3.3074,0.56274
2.6273,-0.34463
1.2276,0.56004
8.6851,1.0744
0.70583,-0.054885
7.6652,5.2247
0.38898,-0.031187
4.2779,1.8054
0.42125,-0.050211
0.17805,-0.045089
1.4663,1.4479
-0.24414,0.39506
5.5664,0.99098
2.3034,-0.35834
2.0995,-0.18704
0.81905,0.85258
9.2481,6.2918
2.434,-0.23696
0.51875,0.56224
7.7155,7.5468
0.2445,-0.0071723
9.0395,2.7704
5.5908,0.38643
3.0918,-0.32879
1.875,2.1639
0.10503,0.059748
1.6742,1.0234
0.55079,-0.039842
2.4045,3.9747
3.6882,1.5623
5.47,1.3818
1.6791,1.7219
2.6969,0.0099078
11.109,0.35371
7.3054,2.3086
2.1477,-0.11393
7.9648,1.8969
1.7376,-0.27448
1.2408,1.3379
8.9313,1.8979
6.4498,-0.28224
2.6083,0.41382
2.8126,0.41326
0.73471,-0.056309
2.9594,0.66671
0.48902,-0.14092
0.41396,-0.10751
2.3344,0.035569
6.0963,2.0043
4.1377,0.17795
2.6519,1.1037
6.3849,1.287
0.47001,-0.010172
0.91131,0.011963
5.0086,0.24823
6.4386,0.2137
3.0304,2.3772
7.5059,8.5062
4.2482,0.61085
10.278,2.7669
9.5939,5.4559
7.8014,6.0379
-0.17961,0.9859
0.61448,0.37174
0.10116,0.057549
0.14185,0.062708
0.71086,-0.16691
0.53188,0.46586
0.8812,-0.18664
5.6115,0.41428
5.8793,-0.39299
4.3964,0.4818
2.2317,-0.32001
6.7194,2.2542
0.056781,0.032301
0.18307,0.08792
4.2259,-0.27554
7.7317,10.317
7.6159,10.856
5.3563,0.19283
5.9188,1.3812
4.8555,2.2835
3.6351,1.6373
9.1386,4.8739
0.15674,-0.013171
0.12384,0.054749
5.137,1.5546
4.3068,2.2026
2.9891,0.42962
3.4087,-0.10246
4.0805,-0.31221
1.486,0.53496
3.155,0.25855
-0.002559,0.28933
8.109,11.076
8.803,4.4523
0.81826,-0.2076
4.1335,1.0238
7.7584,-1.1854
0.39623,-0.1269
6.6132,0.8926
0.54924,0.38825
5.6405,6.8315
2.5127,0.64847
8.1724,5.6313
6.3873,0.32582
3.7084,0.54483
1.6987,1.0769
0.10149,1.2564
8.2216,0.23528
5.3765,-0.077617
7.0616,4.4441
8.5954,8.1232
-0.0023881,0.48626
6.2046,-1.057
0.050854,0.028929
0.40943,-0.11895
5.1851,0.43791
3.3114,1.8492
7.4157,1.7033
1.484,0.85349
1.7855,0.15416
1.6033,-0.2204
4.171,0.54047
1.3501,0.34988
9.454,3.6096
5.9022,0.50406
2.99,-0.2256
-0.1528,0.31789
5.745,1.4417
7.9025,2.8588
5.5019,8.293
0.42149,-0.087715
5.2536,2.7617
-0.025267,0.42642
2.1984,0.0175
4.5947,1.8348
0.46703,0.38924
4.9181,2.5015
6.4629,0.32511
4.0148,6.3839
0.90775,0.28677
0.5534,-0.13672
1.4807,0.12968
4.3884,0.31097
2.5187,0.5763
10.977,2.155
8.078,0.62757
7.9943,6.8211
3.0564,1.2787
-0.038804,0.4387
0.54048,-0.13298
8.83,3.6795
7.9197,5.1442
5.5374,3.5846
2.0772,1.058
0.0653,0.037147
5.5103,1.5755
0.7533,-0.083741
0.26745,0.0020282
7.4901,5.2067
8.3788,10.434
1.7981,0.12453
1.8269,1.7206
