1.2514,0.00023593
5.1335,4.1798
7.6471,1.5977
8.5513,4.7216
0.34813,-0.11778
9.1034,2.5029
10.265,-0.89293
5.9813,2.5501
2.0022,0.29005
0.65682,0.89336
6.9673,0.95717
2.0197,0.38348
1.2065,0.56134
10.53,2.2396
2.1553,0.98157
9.9579,2.3489
8.1813,4.7139
8.608,2.8807
2.0692,1.7591
0.41967,-0.037779
0.83484,0.71946
0.50977,-0.10056
4.3502,2.0977
8.7283,11.433
4.5195,2.5865
1.1544,-0.18317
1.4845,-0.28767
0.28176,0.38652
0.22973,-0.046282
6.0172,2.2091
1.129,-0.34902
9.0833,12.959
1.2526,-0.17741
4.1987,-0.44332
7.4422,4.4476
9.9291,5.6343
4.3366,2.7291
0.84799,-0.16499
2.8998,-0.3812
0.11033,0.0015765
0.59609,-0.035341
1.1522,0.88425
0.2611,-0.024168
9.3058,2.1843
0.71285,-0.2266
1.1551,0.77596
0.60935,-0.13738
1.1329,0.71437
1.6615,-0.46512
0.20524,0.01738
0.14135,0.090359
0.38014,-0.028215
0.21269,-0.071958
0.26665,-0.041683
0.42101,-0.14093
4.4692,0.99415
0.55886,0.04013
2.1602,0.60239
7.4815,1.2542
7.7935,-0.8225
3.2829,0.56928
0.084501,0.017696
4.9652,-0.54765
6.7186,3.4038
8.987,5.2217
0.54937,-0.22324
3.5111,1.9177
0.47166,-0.085195
1.7404,0.30971
2.9257,2.2506
2.3897,0.77646
4.5127,1.7967
4.1115,0.01212
0.397,-0.13432
3.7365,1.1392
6.9871,1.1302
1.7625,-0.36309
1.3971,-0.23112
8.8684,0.18168
5.7671,0.10683
4.6711,0.83145
5.6296,1.5471
0.2748,0.20261
7.086,0.2316
3.7912,2.5671
3.5219,2.4713
3.6449,1.3598
2.4557,-0.49274
2.3661,-0.51053
0.86046,-0.14789
0.69881,0.35433
9.8519,4.6674
5.2714,1.4688
0.13068,0.089998
6.4392,0.59939
0.37568,-0.033854
5.6014,9.0766
3.7316,1.3169
5.1349,2.8971
4.7341,0.61443
0.57388,-0.015217
2.8503,-0.23354
0.59245,1.3266
2.5648,0.046966
5.8191,0.70654
9.203,8.8592
8.9342,0.9224
7.8324,5.25
7.4678,-0.42841
0.4654,0.76309
1.4629,-0.41601
0.381,-0.090309
7.574,5.1593
1.179,-0.1289
8.2544,0.9674
3.3655,0.70955
2.68,-0.39893
1.2465,0.69021
8.8407,1.3733
0.71966,-0.061318
7.7675,6.4119
0.39658,-0.034912
4.3442,2.2281
0.42961,-0.057787
0.18178,-0.053445
1.482,1.772
-0.25203,0.47852
5.6617,1.2499
2.3499,-0.418
2.1408,-0.21122
0.83246,1.0378
9.3784,7.7145
2.4822,-0.26962
0.52397,0.68763
7.8014,9.234
0.24917,-0.0068152
9.187,3.4391
5.6965,0.50979
3.1528,-0.37578
1.8925,2.6459
0.10658,0.073401
1.6949,1.2599
0.56153,-0.044189
2.4259,4.8426
3.7434,1.93
5.5616,1.7229
1.6945,2.1089
