-0.014227,1.3524
3.5641,6.1515
1.3026,8.4888
3.9947,9.9228
-0.10619,0.35927
2.0649,10.199
-0.89318,10.964
2.1422,6.8314
0.22829,2.2056
0.76658,0.83914
0.7495,7.6674
0.30919,2.2379
0.47053,1.3871
1.8195,11.704
0.82618,2.4707
1.919,11.103
3.9912,9.5229
2.4022,9.7141
1.4995,2.4918
-0.03759,0.44806
0.61358,1.0066
-0.093116,0.53642
1.7684,5.004
9.8196,11.075
2.1901,5.2576
-0.17223,1.2211
-0.26671,1.5629
0.3319,0.36023
-0.04281,0.24161
1.8458,6.8215
-0.31578,1.1699
11.136,11.681
-0.16839,1.3281
-0.4338,4.4744
3.7736,8.681
4.7692,11.544
2.3151,5.0813
-0.15289,0.89264
-0.36403,3.0787
9.7688e-05,0.11946
-0.037546,0.6391
0.75346,1.3726
-0.024014,0.27871
1.786,10.372
-0.20477,0.73772
0.65971,1.36
-0.12624,0.63876
0.60573,1.328
-0.42266,1.7286
0.012715,0.22429
0.07679,0.16572
-0.028807,0.40669
-0.064876,0.21949
-0.039248,0.28217
-0.12708,0.43466
0.81015,4.9734
0.028328,0.60975
0.49708,2.4217
1.0009,8.2661
-0.80367,8.304
0.45535,3.6301
0.014361,0.093876
-0.53239,5.287
2.8739,7.7514
4.4317,10.457
-0.19997,0.56154
1.6221,4.0711
-0.079382,0.49748
0.24832,1.9256
1.9231,3.4809
0.64557,2.6945
1.5057,5.136
-0.03696,4.4449
-0.1211,0.4097
0.94414,4.2027
0.89911,7.714
-0.33535,1.8525
-0.21661,1.4765
0.054074,9.611
0.025718,6.248
0.66679,5.168
1.2764,6.3069
0.17722,0.32143
0.12592,7.684
2.1808,4.4686
2.102,4.1627
1.142,4.13
-0.45556,2.5827
-0.47014,2.4835
-0.13823,0.90859
0.29909,0.80635
3.9326,11.321
1.2095,5.9116
0.07661,0.15412
0.44509,7.0453
-0.0337,0.40111
7.8147,7.3531
1.0975,4.2238
2.4571,5.9626
0.4802,5.2025
-0.019889,0.61804
-0.2356,3.0467
1.1436,0.83142
0.01096,2.7786
0.54542,6.3905
7.5744,11.224
0.69638,9.7882
4.4642,9.219
-0.45785,8.0086
0.65648,0.61283
-0.37778,1.5211
-0.082728,0.39873
4.3982,8.917
-0.12532,1.2554
0.74055,9.0628
0.57651,3.7392
-0.37692,2.8386
0.58434,1.4463
1.0884,9.7522
-0.061508,0.7689
5.4718,9.3172
-0.034884,0.42357
1.8819,5.0158
-0.055118,0.45598
-0.048465,0.18876
1.5194,1.8572
0.41787,-0.20338
1.0159,6.3011
-0.38971,2.4793
-0.20803,2.2831
0.89543,1.0441
6.5898,11.239
-0.26236,2.6434
0.59025,0.66535
7.9188,9.7605
-0.0088214,0.26832
2.875,10.425
0.38088,6.2248
-0.36265,3.3534
2.2723,2.4268
0.062482,0.1257
1.07,2.0163
-0.044854,0.6005
4.1819,3.3091
1.6282,4.3258
1.429,6.2594
1.8066,2.1379
-0.0033774,2.9743
0.31781,12.302
2.3979,8.4358
-0.13117,2.3484
1.9595,9.0951
-0.29838,1.8696
1.4051,1.5898
1.9553,10.161
-0.33073,7.0625
0.42299,2.944
0.42132,3.169
-0.063149,0.80048
0.68786,3.373
-0.15111,0.51559
-0.1155,0.43842
0.025504,2.5791
2.0822,7.0534
0.16593,4.591
1.1501,3.1069
1.3245,7.2521
-0.013138,0.51638
0.0079578,1.0065
0.23606,5.5622
0.1923,7.1327
2.4933,3.7339
8.932,9.6887
0.62237,4.7844
2.8654,11.789
5.705,11.482
6.3277,9.6035
1.0406,-0.033898
0.38877,0.73928
0.060182,0.12107
0.065404,0.16678
-0.17967,0.75579
0.48853,0.66381
-0.20135,0.94027
0.40803,6.2544
-0.44461,6.4152
0.48534,4.9264
-0.34894,2.4067
2.3427,7.7817
0.033779,0.067956
0.091786,0.21641
-0.31231,4.6123
10.84,10.24
11.409,10.202
0.17579,5.9363
1.4262,6.754
2.383,5.7321
1.7093,4.2779
5.0922,10.885
-0.014698,0.17058
0.057102,0.14561
1.6126,5.9214
2.3006,5.1139
0.43759,3.3664
-0.12554,3.7403
-0.35022,4.4459
0.55652,1.727
0.25644,3.5208
0.30511,0.045334
11.639,10.782
4.6495,10.445
-0.22314,0.86742
1.0583,4.7268
-1.2899,8.3546
-0.13586,0.41564
0.90736,7.4381
0.40662,0.67002
7.1768,7.3525
0.6709,2.8776
5.8965,9.9452
0.31077,7.0948
0.55558,4.1783
1.1276,2.051
1.3245,0.32092
0.20587,9.1016
-0.10946,5.9134
4.6509,8.5227
8.5221,10.826
0.5128,0.078279
-1.1466,6.6633
0.030253,0.060862
-0.12755,0.43152
0.43517,5.7883
1.9331,3.9578
1.758,8.4577
0.89244,1.7778
0.15339,1.9938
-0.24067,1.7306
0.54858,4.6875
0.36206,1.5464
3.758,11.022
0.50128,6.5897
-0.25324,3.2583
0.33603,-0.11555
1.4907,6.5727
2.9746,9.186
8.7171,7.4446
-0.094654,0.45
2.8855,6.2504
0.44981,0.04311
0.0071461,2.4262
1.9113,5.3698
0.40809,0.57955
2.6124,5.8378
0.3096,7.178
6.7112,5.488
0.29718,1.0489
-0.14702,0.58726
0.12913,1.6537
0.3054,4.8889
0.59673,2.8703
2.2155,12.459
0.62023,9.0087
7.1525,9.9466
1.3332,3.5812
0.46277,0.030295
-0.14301,0.57363
3.8342,10.346
5.3839,9.5858
3.751,6.7009
1.1049,2.4659
0.038847,0.078152
1.6331,6.3361
-0.092171,0.8164
0.00075775,0.29515
5.4521,9.1226
10.96,10.972
0.12206,2.0027
1.8074,2.2977
0.40986,0.73674
0.049053,2.4431
0.16979,3.9194
-0.13238,0.50707
-0.082211,0.39624
-0.084938,0.50504
0.63383,1.7232
0.37057,3.5671
1.1894,3.8187
0.12113,4.9015
-0.27374,1.0996
1.4948,1.9577
0.76881,0.79624
0.54245,0.082956
5.0453,6.1096
3.3964,3.4502
0.14479,1.7196
0.010279,0.18133
-0.053764,0.25914
1.6521,6.2958
1.3513,-0.80974
-0.13908,1.8696
-0.92121,4.8838
0.20732,4.7315
0.25659,2.8295
0.11899,3.468
-0.17794,4.2944
-0.12266,2.7119
3.4049,7.6422
0.070841,0.16194
0.24803,3.4896
1.6091,7.0632
-0.78887,6.7207
0.69234,2.9069
0.014467,0.25521
0.16692,1.4822
-0.056799,6.8872
1.1717,9.6848
6.7836,6.2281
2.7429,11.066
0.31047,0.24721
3.0795,8.5897
-0.56196,2.2578
0.89039,4.8449
3.5195,6.8086
0.53285,9.9034
0.46845,-0.17936
-0.76736,5.831
-0.10965,0.48775
0.048563,0.10648
0.48318,0.22729
6.0056,9.0533
0.30838,2.8408
0.23196,1.9157
0.052045,0.13272
-0.2075,1.5526
-0.11077,1.0056
-0.42904,4.2731
0.26818,0.7964
1.7868,10.262
2.0146,7.4385
-0.20331,0.78176
1.7597,10.708
-0.040627,1.5715
0.4588,1.4785
-0.075048,0.66352
11.017,9.3057
-0.12261,0.41937
0.089732,2.2023
0.33229,0.36647
14.031,11.777
0.86612,4.1733
1.3715,3.9799
-0.1023,1.9474
0.10286,3.3397
2.5349,8.2559
0.0678,0.4439
0.95201,6.1962
1.4243,4.0342
0.034341,0.15303
-0.17111,0.52347
0.19672,3.3542
-0.1797,0.54976
0.040543,4.9372
1.7641,7.4346
-0.021465,0.15076
-0.26299,2.3759
0.028066,0.31075
-0.14345,0.58421
1.0092,9.7341
-0.13472,3.5085
0.7298,5.8657
-0.4399,3.0673
0.0096781,1.1808
-0.12463,0.42164
-0.052263,0.61091
6.3202,8.2759
1.3678,3.4066
-0.10455,0.85752
0.023439,2.6211
1.5799,7.6917
-0.085716,0.40751
1.0931,0.47314
0.94433,10.067
0.52106,1.7949
-0.10429,0.35285
2.0997,5.5406
1.4708,7.1363
0.76917,8.0178
0.76183,10.982
0.77077,1.9905
0.018223,0.37873
0.46214,6.7717
3.1099,9.7168
0.00053197,0.20721
4.6568,11.9
8.8621,9.3388
