-0.0056604,1.2564
4.0922,4.1805
1.5416,7.3006
4.61,7.4853
-0.11768,0.37702
2.4223,8.5566
-0.92818,10.514
2.4838,5.4105
0.2762,1.9427
0.87647,0.45164
0.90999,6.7721
0.36821,1.9384
0.54649,1.0813
2.1557,10.051
0.95668,1.9351
2.2658,9.4513
4.6032,7.1168
2.7995,7.9679
1.7222,1.6683
-0.039186,0.43015
0.70421,0.67109
-0.10148,0.53529
2.0455,3.8788
11.225,6.0921
2.526,3.935
-0.18592,1.2018
-0.29045,1.5576
0.3794,0.19275
-0.046691,0.24147
2.1474,5.5265
-0.34919,1.215
12.726,6.0937
-0.18071,1.2991
-0.4572,4.3198
4.3477,6.4328
5.5017,8.6568
2.6667,3.719
-0.16654,0.8899
-0.38916,3.0003
0.001039,0.1104
-0.037625,0.60673
0.86558,0.95058
-0.025066,0.26782
2.1073,8.8343
-0.2266,0.7686
0.75904,0.97862
-0.13824,0.64389
0.6978,0.97155
-0.4661,1.7768
0.016161,0.20201
0.088382,0.1208
-0.029551,0.3882
-0.071898,0.23034
-0.042331,0.27746
-0.14081,0.45558
0.958,4.2556
0.03688,0.55177
0.58297,2.0287
1.2,7.2193
-0.84722,8.017
0.54502,3.1636
0.017027,0.08072
-0.56297,5.113
3.3212,5.9518
5.1063,7.7993
-0.22253,0.60368
1.8722,3.0783
-0.086188,0.49347
0.29678,1.6753
2.2068,2.4081
0.75349,2.2183
1.7484,4.112
-0.0074223,4.1252
-0.13421,0.42995
1.1041,3.4864
1.0803,6.7517
-0.36607,1.8544
-0.23429,1.4566
0.13638,8.8626
0.077833,5.7656
0.79685,4.4961
1.4974,5.2914
0.20021,0.22634
0.19959,7.0546
2.5096,3.2092
2.4176,2.96
1.3256,3.3384
-0.4969,2.5804
-0.51412,2.4947
-0.14976,0.89844
0.34568,0.61904
4.5504,8.8039
1.4209,4.9513
0.088087,0.11016
0.55985,6.3255
-0.035125,0.38509
8.9195,3.5009
1.2786,3.4407
2.8335,4.4751
0.58396,4.6086
-0.017741,0.57978
-0.2436,2.9164
1.3041,0.28531
0.034058,2.5643
0.6685,5.6778
8.6821,7.1755
0.86633,8.7552
5.1367,6.6369
-0.45727,7.5978
0.7496,0.28917
-0.41678,1.5659
-0.090767,0.40361
5.0532,6.3931
-0.13248,1.2137
0.91297,8.0632
0.68314,3.2135
-0.40561,2.7838
0.67418,1.0903
1.3109,8.5562
-0.063797,0.73685
6.2799,6.3027
-0.036282,0.40634
2.1743,3.8419
-0.058984,0.44486
-0.053518,0.19499
1.7384,1.0748
0.47256,-0.36465
1.2037,5.3939
-0.42291,2.457
-0.21826,2.1988
1.0218,0.58962
7.5601,7.6107
-0.27719,2.5549
0.67491,0.36567
9.0611,5.677
-0.0079129,0.25179
3.3434,8.4229
0.47716,5.5982
-0.38529,3.2535
2.5972,1.2832
0.071842,0.089842
1.232,1.4092
-0.046206,0.57412
4.7647,1.2992
1.8826,3.3093
1.6702,5.1829
2.0684,1.2108
0.019253,2.7514
0.45328,11.243
2.7831,6.7898
-0.13056,2.2266
2.2941,7.5805
-0.32399,1.8546
1.6043,0.87877
2.2981,8.5671
-0.32037,6.6694
0.5029,2.543
0.5028,2.7517
-0.065442,0.76678
