-0.021476,1.2872
3.735,5.4367
1.3352,7.9194
4.1718,8.972
-0.11388,0.35378
2.1322,9.4571
-0.99573,10.526
2.2301,6.2469
0.2306,2.0703
0.80562,0.70932
0.75508,7.2022
0.31591,2.0917
0.49015,1.2645
1.8658,10.916
0.8608,2.2534
1.9736,10.333
4.1699,8.5924
2.4907,8.9574
1.5718,2.1959
-0.041833,0.43025
0.6432,0.88617
-0.10091,0.52066
1.8439,4.5529
10.318,9.3954
2.2881,4.7453
-0.18774,1.1807
-0.28917,1.5164
0.34884,0.30415
-0.046371,0.23461
1.917,6.2716
-0.33911,1.1485
11.706,9.82
-0.1842,1.282
-0.47964,4.3035
3.944,7.8172
4.9821,10.424
2.4209,4.5634
-0.16574,0.86618
-0.39919,2.9686
-0.00046534,0.11354
-0.042705,0.61186
0.78926,1.2179
-0.026697,0.26772
1.8369,9.6537
-0.21981,0.72491
0.69032,1.2167
-0.13639,0.62178
0.63339,1.1926
-0.45469,1.692
0.012364,0.21174
0.080325,0.14867
-0.032361,0.38992
-0.069575,0.21614
-0.042803,0.27276
-0.13629,0.42785
0.83192,4.6343
0.027012,0.57636
0.51344,2.2447
1.0177,7.7424
-0.88848,7.9866
0.4636,3.3983
0.01472,0.087583
-0.58757,5.0873
2.9985,7.037
4.6306,9.4299
-0.21389,0.55687
1.6938,3.6829
-0.086223,0.48207
0.25308,1.8019
2.0144,3.0873
0.66901,2.487
1.5658,4.7087
-0.060236,4.2296
-0.12987,0.40344
0.9771,3.8863
0.91283,7.2292
-0.36305,1.7997
-0.23583,1.4286
0.011172,9.1301
-0.0026538,5.9365
0.67961,4.8358
1.3181,5.8481
0.18775,0.28297
0.096235,7.29
2.2819,3.9965
2.2003,3.7146
1.1863,3.7944
-0.49348,2.5076
-0.50843,2.415
-0.15033,0.87966
0.31204,0.73204
4.0995,10.308
1.2491,5.4804
0.080192,0.13766
0.43648,6.646
-0.037505,0.38518
8.2207,6.0867
1.139,3.8886
2.5664,5.385
0.48421,4.8883
-0.023948,0.5898
-0.26339,2.9234
1.204,0.65842
-0.001684,2.6401
0.54559,6.0119
7.9464,9.7965
0.68879,9.2244
4.6709,8.249
-0.5218,7.6658
0.69048,0.50682
-0.40628,1.4895
-0.089284,0.38858
4.6049,7.9672
-0.13835,1.2079
0.73868,8.53
0.59111,3.488
-0.41166,2.7419
0.61033,1.3075
1.103,9.145
-0.068642,0.73802
5.7367,8.224
-0.038863,0.40667
1.9638,4.551
-0.060395,0.43982
-0.052091,0.18503
1.5959,1.5902
0.44234,-0.24154
1.0428,5.8729
-0.42345,2.4018
-0.23062,2.1944
0.94065,0.88942
6.9083,9.9217
-0.28972,2.5431
0.62027,0.56439
8.3169,8.3655
-0.010598,0.25608
2.9868,9.5785
0.37473,5.8712
-0.39908,3.2296
2.3884,2.0449
0.065403,0.11228
1.1202,1.7936
-0.050254,0.57603
4.4031,2.6613
1.6989,3.9245
1.4793,5.7855
1.8978,1.8241
-0.017752,2.8278
0.2789,11.656
2.4923,7.7427
-0.14973,2.2475
2.0262,8.4198
-0.32407,1.8117
1.4763,1.3493
2.0166,9.4335
-0.38301,6.7518
0.43272,2.7498
0.42985,2.9639
-0.070521,0.76823
0.7104,3.1271
-0.16206,0.50755
-0.12409,0.43009
0.014623,2.4488
2.1656,6.4649
0.15313,4.3453
1.1999,2.8209
1.3643,6.7411
-0.01634,0.49239
0.0036087,0.95585
0.22278,5.2602
0.16907,6.7582
2.6176,3.2599
9.3876,8.1801
0.63453,4.4763
2.9698,10.877
5.9708,10.257
6.6373,8.3995
1.0992,-0.15224
0.40704,0.65798
0.062995,0.10814
0.068285,0.151
-0.19338,0.73918
0.51282,0.57467
-0.21716,0.91706
0.40111,5.8984
-0.50024,6.1496
0.48902,4.6271
-0.38005,2.3281
2.4373,7.1271
0.035358,0.060699
0.095918,0.19513
-0.3519,4.4206
11.4,8.4839
12.001,8.3828
0.15728,5.6229
1.4742,6.2558
2.4895,5.1742
1.7868,3.8676
5.3263,9.7601
-0.016339,0.16385
0.059618,0.13183
1.6748,5.4431
2.4054,4.596
0.44604,3.1498
-0.15044,3.57
-0.39116,4.2667
0.57957,1.5775
0.25405,3.3173
0.32203,0.0079143
12.241,8.907
4.8608,9.3926
-0.23984,0.85032
1.0951,4.3713
-1.4023,8.0907
-0.14548,0.41078
0.9229,6.966
0.42629,0.59001
7.5467,6.16
0.69487,2.6581
6.1802,8.7742
0.29435,6.7085
