0.090444,0.24588,-0.00095516,-0.14061,0.10715
0.53533,0.35824,0.39144,0.90566,0.10362
0,0,0,-0,-0
0,0,0,-0,-0
-0.39935,-2.0505,2.3886,-0.66123,3.5483
0.15389,-0.30147,0.74378,0.098014,1.5421
0,0,0,-0,-0
0,0,0,-0,-0
0.20752,0.37745,0.22797,-0.054162,1.0199
0,0,0,-0,-0
0,0,0,-0,-0
0,0,0,-0,-0
0.53512,0.53167,1.1374,0.40931,0.45695
0.64402,-0.82529,2.0715,-0.04246,0.48679
2.3052,-0.64029,1.527,-0.47582,1.4115
0.34481,-0.1389,0.070191,0.12288,0.11708
0.19044,-0.0067162,-0.0026304,-0.034996,-0.053712
-0.10496,-0.098373,0.49984,-0.0068552,0.0093909
-0.13679,0.42765,1.612,1.6293,1.8124
0.024726,-0.16196,0.06811,0.16802,0.24429
-0.099964,-0.65533,0.5327,-0.19978,0.53926
0,0,0,-0,-0
0.019032,-0.024277,-0.10393,0.091596,0.081206
3.1948,-1.4168,-0.25839,3.4635,0.39883
0.024523,-0.177,-0.062342,0.29759,0.22448
0.10996,-0.042576,0.01909,-0.059741,0.01409
-0.042881,-0.32779,0.148,-0.20538,0.79052
0,0,0,-0,-0
0,0,0,-0,-0
0,0,0,-0,-0
0,0,0,-0,-0
-0.041811,-0.27804,0.18956,0.06065,0.17242
0.051113,-0.079795,-0.15345,0.21598,0.044925
0,0,0,-0,-0
0.0024408,0.80626,0.77206,0.70345,-0.66814
0.19097,0.57432,0.047118,0.010623,-0.1484
-0.020523,-0.026146,0.062356,0.015903,0.00092721
0.011556,-0.040906,0.66403,-0.36414,0.77143
0.072494,-0.21804,0.18604,0.23654,0.21723
0.23591,-0.41413,-0.69438,1.2895,0.7935
0.43852,-0.46016,-0.28162,0.85369,0.29072
2.9709,1.1444,1.7422,0.1811,1.4043
0.0067911,0.088023,-0.18248,0.24701,-0.018872
-0.013729,0.035041,-0.015371,-0.016609,0.035064
0.51933,-0.56607,0.15797,0.28375,0.64867
1.3321,0.26707,0.72284,-0.42936,-0.84877
4.4774,2.7689,-0.065809,1.4083,0.57179
2.3274,4.2638,5.5531,-0.90364,1.4684
3.0748,3.7765,0.53987,-1.3522,-0.60783
5.4236,4.8711,0.60431,3.5398,-0.3894
-0.025533,0.20377,-0.24455,0.5138,0.21319
0,0,0,-0,-0
0.18768,0.071397,0.52135,0.081008,-0.25642
-0.10044,-0.25439,0.48327,0.1069,0.69151
-0.040511,-0.25631,0.85914,-0.29871,0.68062
-0.1034,-0.15426,0.65065,0.040555,0.37501
-0.0018536,0.18061,-0.082585,-0.096971,0.11316
3.7115,0.4689,1.0039,0.66928,2.0246
0.015878,-0.032041,-0.080294,0.063858,0.099354
0.090128,0.058767,-0.057843,0.13414,-0.13358
0,0,0,-0,-0
0,0,0,-0,-0
0.83219,0.08285,0.784,-0.063976,1.1685
1.6191,0.29206,1.6363,-0.25316,2.778
1.0137,-0.058477,0.42226,0.37322,0.55579
1.2915,0.33437,1.7835,-0.16224,2.8798
1.0398,-0.58069,1.5266,-0.063323,0.61856
3.2287,1.6994,3.073,-0.1973,2.3247
-0.017374,0.12686,-0.022356,-0.026307,0.011384
0,0,0,-0,-0
0.080341,-0.65676,0.517,-0.22215,0.58519
0,0,0,-0,-0
-0.0014276,-1.0323,0.76037,0.060509,1.8179
0.14126,0.15928,0.2393,-0.16362,0.68153
0.26997,0.79787,0.51983,0.032268,-0.42896
0.2346,-0.14819,0.66521,-0.033426,-0.061994
-0.84981,3.1347,-0.98995,2.5907,-0.18564
1.8394,1.4582,0.31569,1.0763,-0.099081
0.54862,-0.20004,-0.06953,0.063213,-0.0043551
-0.035462,-0.27287,0.2334,-0.079995,0.23148
0.9065,1.1271,-0.39819,0.34482,0.11521
0.11684,-0.085734,-0.12632,0.16767,0.031903
-0.0074542,-0.18872,0.028557,0.037406,0.15508
-0.045105,-0.27536,0.19073,-0.070932,0.23853
-0.094095,0.8745,0.79732,-0.062965,-0.40007
1.4662,0.11968,0.16096,-0.19136,-0.4125
-0.14526,-0.69212,0.48871,-0.025082,0.58476
-0.016399,-0.076017,-0.025586,0.027092,0.14831
-0.016722,-0.31954,0.24578,-0.032633,0.18666
0.058459,0.037888,-0.079563,-0.057971,0.2105
0.30634,-1.4619,1.2906,-0.36508,1.1374
0,0,0,-0,-0
-0.013973,0.082463,0.02167,-0.0024888,-0.04351
0.17235,-0.26138,0.18525,-0.048812,0.10295
0,0,0,-0,-0
0.20077,-0.35501,0.44494,-0.12236,0.3486
1.4797,1.7969,0.43358,-0.55465,0.48279
-0.047317,-0.027221,0.15372,-0.27195,0.7884
0.43735,0.1891,0.69038,-0.022868,0.042782
0.02111,-1.2495,1.4841,-0.57373,1.2119
0,0,0,-0,-0
0.828,1.1558,1.1682,-0.66082,1.1895
1.1999,-1.2729,2.4665,-0.74559,1.0236
0.19372,-0.64799,1.1979,0.29854,0.68167
1.2184,2.1306,2.6489,-1.0004,1.7486
0.015952,-0.58815,0.52717,0.039548,0.5576
0.078925,-0.051714,0.31903,-0.19516,0.22432
-0.056891,-0.5234,0.40268,-0.044254,0.38281
0.15293,-0.5709,0.6189,-0.30437,0.46954
-0.02327,-0.27601,0.197,-0.14918,0.34877
-0.0086868,-0.10632,0.13355,-0.0088454,0.022838
0.070664,-1.67,1.7176,-0.33986,1.7676
0.26231,-0.22014,0.31026,-0.231,0.60677
0.047938,-0.74317,0.75945,-0.20261,0.91391
1.6774,1.6531,-0.70687,5.1759,1.0088
0.056116,-0.18324,0.36635,-0.21433,0.32819
0.14019,0.050777,0.82474,-0.0445,0.1988
0,0,0,-0,-0
0.0017331,-0.092732,-0.21147,0.27851,0.1744
0.65005,1.7859,-0.25958,2.2056,1.2527
-0.060255,-0.43258,0.31415,-0.11188,0.35893
0,0,0,-0,-0
-0.028357,-0.076157,0.15179,-0.059726,0.14842
-0.15366,0.24264,0.16816,0.079538,-0.052021
0.009336,-0.60616,0.42299,0.03847,0.42588
2.1874,3.6539,2.0909,-1.1861,0.51554
1.1578,-0.54387,0.61208,-0.69806,0.27232
1.8089,1.1221,0.85529,-0.011718,-0.79393
3.4633,0.017267,1.3072,-0.86732,-0.95183
0.79771,0.58246,0.11974,-0.21361,0.024658
1.6253,0.74656,-0.32211,1.2272,0.40202
1.9558,1.8126,1.3483,-0.40867,0.77118
4.0555,1.0174,1.2664,0.62835,1.1772
5.3833,6.2152,2.3621,-0.46844,-3.4057
0.29494,-2.3476,1.6758,0.066242,3.2683
-0.010015,-0.29189,0.29489,0.075115,0.50365
-0.48256,-2.5496,2.8651,-1.0278,3.2545
5.0917,5.7881,0.30266,5.0655,0.90793
1.2531,0.27392,0.59479,-0.97261,0.65207
0.36492,0.031497,0.47053,-0.26198,0.35408
1.0772,1.0231,0.99593,0.74671,1.1853
4.1726,2.1485,3.9994,6.4874,2.2711
0.22665,-0.34594,0.40542,-0.26285,0.2038
-0.23975,-0.97492,1.3065,-0.19966,0.93958
-0.11716,-0.87144,1.2764,-0.49658,0.94438
1.0012,-0.44666,0.67863,-0.25674,0.081287
0.043718,-0.37007,0.39826,-0.14116,0.45412
-0.18041,0.81832,0.46265,-0.26263,0.24142
2.7713,2.2199,1.2595,-0.48104,-0.53692
0.33105,-0.85762,1.0012,-0.26769,0.63034
