0.084542,0.13176,0.014859,0.33609,-0.29632
0.70417,0.22423,0.33044,-0.071644,1.0827
-0,0,0,0,-0
-0,0,0,0,-0
-0.95151,5.0396,1.9083,-3.7036,0.9123
0.34214,1.9452,0.64378,-0.96499,0.32396
-0,0,0,0,-0
-0,0,0,0,-0
0.57338,1.1391,0.30869,0.10949,-0.40471
-0,0,0,0,-0
-0,0,0,0,-0
-0,0,0,0,-0
0.20971,1.1313,1.006,-0.10182,0.87021
-1.2463,1.8702,1.171,-1.1744,1.9757
-0.52497,2.5973,-0.31465,0.8997,1.4837
0.078716,0.16503,-0.18083,0.07848,0.36294
-0.036105,-0.030784,-0.1436,0.2199,0.069703
-0.32976,0.32579,0.4823,-0.42788,0.32794
1.3815,2.4415,2.2555,-2.3335,1.7267
0.13148,0.2493,0.045641,-0.31742,0.24598
-0.47192,0.89358,0.31794,-0.86787,0.35456
-0,0,0,0,-0
0.15043,-0.0061073,-0.083651,-0.036244,0.024464
2.404,-0.15758,-2.1085,-0.31841,5.38
0.27957,0.12181,-0.050716,-0.34021,0.29388
-0.054949,0.046218,-0.082136,0.1027,0.025429
0.022906,0.89304,0.075884,-0.44294,-0.16596
-0,0,0,0,-0
-0,0,0,0,-0
-0,0,0,0,-0
-0,0,0,0,-0
-0.10631,0.27724,0.12157,-0.42975,0.2834
0.22563,-0.090624,-0.1537,-0.092493,0.17153
-0,0,0,0,-0
0.10146,-0.27805,1.067,-0.10434,0.88801
0.19017,-0.11091,0.1253,0.61497,-0.19409
-0.036111,0.03722,0.062643,-0.080984,0.061246
-0.23432,1.2307,0.58451,-0.33263,-0.14615
0.078682,0.28773,0.11955,-0.41203,0.44955
1.5139,0.094482,-0.58039,-0.86477,0.95009
0.71759,-0.021906,-0.50657,-0.45562,1.0663
0.73226,2.6622,0.19912,2.2619,1.4316
0.30059,-0.1843,-0.079922,-0.0079367,0.083516
0.030336,0.024851,0.0087309,0.02176,-0.066138
0.22775,0.71492,-0.28556,-0.37603,0.76481
-0.87548,-0.15112,-0.31617,1.6565,0.72085
3.0356,0.54333,-1.6027,5.1991,1.3875
-0.62255,5.3011,5.0184,2.7403,0.39612
0.50317,0.19816,-0.44086,6.5178,-1.8008
4.7946,-0.26558,-0.53139,6.1284,3.1989
0.69694,-0.057267,0.0064887,-0.17099,0.1347
-0,0,0,0,-0
-0.30821,0.092799,0.35914,-0.014654,0.52994
0.041832,0.94621,0.49836,-0.79917,0.3055
-0.44493,1.2617,0.71182,-0.64462,0.16834
-0.21529,0.77004,0.63407,-0.68367,0.39315
0.12002,0.06833,-0.010958,0.20514,-0.29852
1.518,2.7172,-0.9839,2.3226,2.0368
0.12581,0.032759,-0.071034,-0.037824,0.0048152
0.087222,-0.18734,-0.071714,0.10349,0.14621
-0,0,0,0,-0
-0,0,0,0,-0
0.25647,1.6965,0.29532,0.16881,0.37292
0.67922,3.8753,0.74755,0.33419,0.39489
0.39392,0.81926,-0.18207,0.29375,0.94009
0.69555,4.023,1.1423,-0.13128,0.39541
-0.73672,1.6722,0.52332,-0.3303,1.5482
0.51161,4.4543,1.5049,2.2662,1.3101
0.057941,-0.0023904,0.035678,0.10159,-0.13246
-0,0,0,0,-0
-0.44373,0.95094,0.17599,-0.685,0.39637
-0,0,0,0,-0
0.088414,2.2165,0.51381,-1.69,0.59331
0.19168,0.84394,0.21749,0.033337,-0.24505
-0.074452,-0.057954,0.5442,0.66055,0.11371
-0.47052,0.39153,0.38265,-0.1843,0.61709
3.6769,-1.4117,1.3624,0.22761,-0.45028
1.3818,0.023971,-0.15457,1.9438,1.1811
0.029664,-0.015382,-0.48656,0.38795,0.38555
-0.19376,0.38533,0.14136,-0.35801,0.14761
1.1465,-0.16311,-0.44086,1.6357,-0.29832
0.17122,-0.072293,-0.18262,-0.013086,0.18225
0.0029327,0.16005,-0.014159,-0.22571,0.11567
-0.16514,0.3632,0.10929,-0.36057,0.13255
-0.28432,0.12417,1.0587,0.28903,-0.019168
-0.23775,-0.13732,-0.85849,1.6742,0.60974
-0.32779,0.87559,0.33197,-1.0514,0.4916
0.071747,0.11899,-0.018996,-0.11988,0.0047533
-0.20924,0.34431,0.12711,-0.39754,0.25006
0.13769,0.16346,-0.089469,0.1083,-0.17624
-1.0371,2.029,0.45331,-1.5087,1.1869
-0,0,0,0,-0
0.00089796,-0.029813,0.055814,0.04847,-0.032232
-0.18851,0.24539,-0.046429,-0.11301,0.27951
-0,0,0,0,-0
-0.29729,0.66336,0.14573,-0.30795,0.36958
0.61219,0.92277,0.05301,2.7496,-0.91951
0.12035,0.8965,0.18449,-0.17617,-0.43195
-0.24976,0.52604,0.3977,0.19889,0.5005
-1.1685,2.239,0.85802,-1.5887,0.79648
-0,0,0,0,-0
0.13855,2.0522,0.94655,1.1491,-0.6551
-1.8233,2.8204,0.90884,-0.80782,1.8554
-0.38144,1.3898,0.84714,-1.3035,1.3379
-0.1344,3.608,2.3928,1.5148,-0.62105
-0.25176,0.87876,0.29933,-0.87657,0.5953
-0.21112,0.46309,0.19793,-0.052859,0.0085213
-0.30316,0.63523,0.2343,-0.71604,0.39434
-0.5606,0.92255,0.22949,-0.50165,0.37105
-0.16473,0.48796,0.096634,-0.32066,0.034879
-0.11802,0.11104,0.085431,-0.15404,0.13327
-1.0522,2.8804,1.0081,-2.2993,1.2945
-0.090503,0.84534,0.03588,-0.068569,0.019846
-0.43018,1.4077,0.42645,-0.9834,0.47458
5.4999,-0.33678,0.046677,-0.67635,3.8939
-0.26176,0.59643,0.214,-0.19955,0.048282
-0.34813,0.73071,0.70016,-0.28697,0.45893
-0,0,0,0,-0
0.35774,-0.021132,-0.14993,-0.1997,0.13848
3.2244,0.61275,0.61553,0.16758,0.75385
-0.27519,0.56578,0.1761,-0.55924,0.22761
-0,0,0,0,-0
-0.085366,0.24978,0.12868,-0.15989,0.024944
0.037454,0.028399,0.35493,-0.09876,-0.021025
-0.26848,0.6814,0.19672,-0.79315,0.56015
0.22813,2.183,1.6334,4.3515,-1.3513
-0.82941,0.88591,-0.53455,0.81646,0.47931
-0.18029,-0.064998,-0.09355,2.3559,0.86522
-1.4752,0.3896,-1.4011,3.5545,1.8178
0.15644,0.20111,-0.24652,1.2925,-0.19031
1.7576,0.068557,-0.80159,1.338,1.0735
0.41714,1.7989,0.61177,2.5733,-0.076012
1.2398,2.1316,-0.89867,3.2529,2.1348
0.072597,-1.2801,0.44848,9.7874,0.55049
-0.26699,4.2191,0.80961,-3.2555,1.7182
0.015001,0.65745,0.23553,-0.56585,0.27423
-1.8551,5.1332,2.0834,-4.0188,1.21
7.0985,0.46065,0.24144,5.1607,3.3472
-0.41999,1.2801,-0.31682,1.5913,-0.40329
-0.20375,0.7204,0.17908,0.21677,0.061949
1.1731,1.702,0.86113,0.40787,0.80627
4.9887,3.8656,3.2035,-1.5769,8.5328
-0.44191,0.52841,0.051373,-0.11591,0.25829
-0.84991,1.7707,1.0258,-1.737,0.85175
-0.97564,1.8182,0.89461,-1.3266,0.53208
