0.21674,0.11678,-0.13014,0.072324,0.023066
0.46707,0.27457,0.95805,0.38995,0.19502
0,0,-0,0,0
0,0,-0,0,0
0.31125,-0.5555,-0.62714,-0.11027,4.0362
0.78191,-0.10522,0.12368,0.066367,1.4291
0,0,-0,0,0
0,0,-0,0,0
0.9453,0.12453,-0.043084,0.071929,0.69217
0,0,-0,0,0
0,0,-0,0,0
0,0,-0,0,0
0.48155,0.68169,0.44969,0.59856,0.89825
-0.61705,0.2147,0.15893,1.0344,1.6694
0.56592,-0.3434,0.27275,2.1785,1.5414
0.10329,-0.16066,0.22899,0.273,0.07218
-0.00011918,-0.039317,0.025516,0.17079,-0.067094
-0.24812,0.20521,-0.04596,0.046382,0.37254
1.0841,0.96245,1.4383,-0.23272,2.164
0.071444,-0.092157,0.18579,-0.020992,0.20575
-0.2307,-0.21875,-0.16946,0.019227,0.77028
0,0,-0,0,0
0.083474,-0.068875,0.10234,-0.037766,-0.021498
0.74084,-1.5619,4.4361,2.0451,-0.36144
0.10567,-0.14278,0.31318,-0.075754,0.10492
-0.0054928,-0.042907,-0.019101,0.10367,0.0063189
0.26131,-0.21979,-0.18319,-0.082502,0.61487
0,0,-0,0,0
0,0,-0,0,0
0,0,-0,0,0
0,0,-0,0,0
-0.089674,-0.10884,0.063026,-0.011881,0.26765
0.076886,-0.13273,0.23616,-0.034504,-0.077641
0,0,-0,0,0
-0.19879,1.0278,0.56697,0.18725,0.037987
0.22655,0.38818,0.016229,0.17872,-0.14936
-0.029219,0.011846,0.0067825,-0.0018459,0.048828
0.27372,0.14642,-0.36545,0.12079,0.91705
0.01197,-0.07648,0.26224,0.04388,0.26497
0.66867,-0.61092,1.4012,-0.3039,0.010723
0.17794,-0.45959,1.0237,0.12324,-0.046098
1.753,0.76325,0.92778,2.6522,1.3849
0.10593,0.00015798,0.24221,-0.080206,-0.14364
0.045922,0.010625,-0.023304,-0.019181,0.0095506
0.18639,-0.42888,0.4973,0.34123,0.46358
-0.36137,0.29189,-0.074706,1.4863,-0.28556
2.9652,1.0006,2.5221,3.3028,-0.77221
2.3636,4.4184,-0.8641,3.2,3.7929
1.8766,2.2238,-0.68697,2.8677,-0.92646
4.0732,2.3989,4.5445,4.0931,-1.278
0.39844,0.0217,0.47333,-0.20241,-0.054132
0,0,-0,0,0
-0.23403,0.27904,0.10098,0.32147,0.15722
0.18051,-0.011656,0.07897,-0.06981,0.78691
0.0044761,0.15031,-0.30604,0.13756,1.023
-0.028342,0.15352,-0.0061292,0.030839,0.70115
0.18017,0.068531,-0.10348,-0.032645,-0.0055554
2.1869,-0.1524,1.7392,2.9092,1.198
0.086157,-0.073176,0.075282,-0.031957,0.0064632
-0.016059,0.023399,0.15543,0.060207,-0.14073
0,0,-0,0,0
0,0,-0,0,0
0.74812,0.12304,0.17632,0.71909,1.0794
2.0149,0.16576,0.14979,1.3742,2.4594
0.48525,-0.10263,0.67235,0.80919,0.45104
1.9778,0.32982,0.13331,1.1136,2.6754
-0.14295,0.039696,0.25518,1.1972,1.2797
2.3742,1.5566,0.49149,3.0925,2.7265
0.078061,0.072452,-0.041723,-0.021649,-0.018086
0,0,-0,0,0
-0.14742,-0.28758,-0.13411,0.16581,0.7576
0,0,-0,0,0
0.4329,-0.5118,0.13237,-0.074005,1.7082
0.50371,0.065355,-0.12885,0.099221,0.53491
0.082231,0.72771,0.0080348,0.40708,-0.033069
-0.31234,0.19782,0.032968,0.38741,0.38642
2.105,1.8386,1.9458,-1.3911,-0.95548
1.0697,0.88534,1.4763,1.4242,-0.32334
0.026677,-0.24847,0.24669,0.43351,-0.12816
-0.081062,-0.090352,-0.07246,0.01364,0.32985
1.0256,0.41918,0.53115,0.53754,-0.48039
0.050555,-0.12557,0.21288,0.035092,-0.077572
-0.0099851,-0.10866,0.048775,-0.028652,0.13077
-0.077846,-0.10615,-0.059321,-0.006848,0.30878
-0.13899,1.0673,-0.19234,0.17535,0.2266
0.078016,-0.12612,0.23863,1.3491,-0.41239
-0.19217,-0.2453,-0.016391,-0.062717,0.7781
0.062479,-0.072162,0.031663,-0.045712,0.082761
-0.11632,-0.12062,-0.022293,0.033929,0.31195
0.18504,-0.045036,-0.032492,0.0016137,0.05752
-0.42592,-0.55581,-0.15709,0.50994,1.652
0,0,-0,0,0
-0.0034844,0.079569,-0.013558,-0.0017325,-0.017345
-0.093298,-0.13823,0.022879,0.19066,0.18345
0,0,-0,0,0
-0.077358,-0.10556,-0.034453,0.25711,0.51198
1.4756,0.97182,-0.26712,1.2947,0.14194
0.43561,-0.054656,-0.27291,-0.07953,0.58946
0.0058789,0.34095,0.072927,0.54361,0.40064
-0.37598,-0.30837,-0.48542,0.33873,1.8545
