-0.17052,-0.01595,0.24584,0.18285,0.042312
1.0358,0.33378,0.069176,0.40986,0.45092
-0,0,0,0,-0
-0,0,0,0,-0
-2.7904,2.6455,0.9562,-0.93366,3.1264
-0.72209,0.78409,0.66138,-0.017004,1.5641
-0,0,0,0,-0
-0,0,0,0,-0
-0.59571,0.19982,0.73892,0.38054,1.0265
-0,0,0,0,-0
-0,0,0,0,-0
-0,0,0,0,-0
0.38635,1.0769,0.37692,0.71619,0.52975
0.097508,2.213,0.38115,-0.30207,0.10567
0.0041759,1.9574,2.5877,-0.67074,0.42536
0.23149,0.13083,0.26844,-0.16867,0.079133
0.099236,0.027133,0.15984,-0.057919,-0.12724
-0.048326,0.48494,-0.18869,0.086086,-0.013087
0.42021,1.4343,-0.35127,1.1544,2.6805
0.041099,0.090291,0.0091312,-0.096893,0.31189
-0.48414,0.62672,0.063166,-0.41291,0.38426
-0,0,0,0,-0
0.049259,-0.094742,0.01648,-0.038625,0.12868
4.7806,0.20445,1.0454,-1.6097,1.1767
0.17,-0.044338,-0.044879,-0.13223,0.3674
-0.0029171,0.045347,0.12344,-0.064376,-0.052515
-0.65568,0.2131,0.36689,-0.23195,0.68834
-0,0,0,0,-0
-0,0,0,0,-0
-0,0,0,0,-0
-0,0,0,0,-0
-0.045968,0.21527,-0.057806,-0.16926,0.18514
0.20427,-0.14219,-0.031033,-0.097845,0.14715
-0,0,0,0,-0
1.0486,0.58372,-0.70622,1.0035,-0.33761
0.16099,-0.0097578,0.16754,0.48296,-0.16121
0.0051988,0.058427,-0.03768,0.00064024,0.0094901
-0.77744,0.68052,0.45094,0.12745,0.57816
0.14964,0.21056,-0.022562,-0.11413,0.294
0.90757,-0.62282,-0.071731,-0.41437,1.4146
0.89937,-0.17612,0.033336,-0.45793,0.57971
0.84092,1.948,3.1052,0.86588,0.7535
0.24439,-0.1962,-0.098963,0.058842,0.11904
-0.048049,-0.021199,0.022791,0.028967,0.037489
0.19901,0.31277,0.49194,-0.50642,0.60611
0.7883,0.84955,0.9325,0.03126,-1.4862
3.1685,0.13185,3.8611,1.627,0.31613
-0.80678,5.0607,3.1081,4.7238,0.56558
0.4766,0.50772,3.5661,2.6143,-1.8797
6.0294,0.37817,3.4912,3.6044,0.40165
0.31479,-0.30348,-0.11437,0.20143,0.53199
-0,0,0,0,-0
0.33595,0.50777,-0.070832,0.16446,-0.30703
-0.34182,0.50024,0.064221,-0.020418,0.74797
-0.68235,0.88603,0.26331,0.028331,0.48882
-0.22236,0.63629,-0.052122,0.084294,0.38915
-0.17378,-0.096666,0.14107,0.13178,0.090916
1.3726,1.4593,3.7379,0.028061,1.3934
0.013053,-0.071848,0.035884,-0.045645,0.13414
0.2566,-0.056417,-0.042328,0.02816,-0.095659
-0,0,0,0,-0
-0,0,0,0,-0
-0.30203,0.89547,1.1875,0.14624,0.91384
-1.1116,1.7874,2.7278,0.42193,2.3046
0.57359,0.54628,0.87887,-0.10665,0.46586
-1.2518,1.8771,2.412,0.60151,2.5338
0.20607,1.7248,0.89186,-0.30572,0.15826
0.00038967,3.1889,3.8811,1.6901,1.44
-0.051036,-0.041404,0.027804,0.10758,0.017629
-0,0,0,0,-0
-0.44617,0.64063,0.27258,-0.47132,0.37391
-0,0,0,0,-0
-0.96385,0.90288,0.55394,-0.59682,1.7892
-0.48439,0.25358,0.52257,0.16149,0.59723
0.37828,0.40643,0.071933,0.76049,-0.45173
0.16107,0.70076,0.061196,-0.0060247,-0.2136
1.8251,-1.7394,-1.4874,3.0156,1.7704
2.0033,0.34458,1.1119,1.0962,0.0047306
0.36258,0.04453,0.43016,-0.31334,-0.15188
-0.21195,0.26602,0.039751,-0.16159,0.16936
0.63624,-0.44932,0.9184,0.73288,0.18633
0.20702,-0.098086,0.032348,-0.11447,0.083433
-0.048683,0.054107,0.01493,-0.14668,0.16432
-0.2073,0.22871,0.032022,-0.17608,0.18386
0.11315,0.64059,-0.27125,1.0106,-0.41429
0.81998,0.34542,1.1995,-0.23435,-0.92761
-0.38946,0.56536,-0.032556,-0.40987,0.53525
-0.066423,-0.013785,0.032855,-0.060464,0.16726
-0.13188,0.27961,0.006671,-0.19988,0.13948
-0.15607,-0.069546,0.20322,0.0001029,0.18454
-0.7224,1.5499,0.54304,-0.98965,0.68435
-0,0,0,0,-0
0.013838,0.0081762,-0.026411,0.081851,-0.038802
-0.0014143,0.24457,0.15936,-0.21896,-0.00094806
-0,0,0,0,-0
-0.18108,0.52652,0.27322,-0.23461,0.17999
-0.16807,0.40955,2.027,1.3295,-0.034066
-0.74506,0.18686,0.43709,0.028311,0.68294
0.19896,0.71343,0.33077,0.24644,-0.12461
-1.1486,1.6668,0.4685,-0.71207,0.75511
-0,0,0,0,-0
-0.96451,1.1446,1.6071,1.1495,0.71069
-0.52311,2.81,1.302,-0.75799,0.065375
0.066033,1.2862,0.01563,-0.20551,0.65427
-1.439,2.5115,2.316,2.2947,1.0174
-0.22964,0.60946,0.083839,-0.36086,0.50777
-0.26822,0.34127,0.21899,0.01091,0.088247
-0.25551,0.46581,0.0093874,-0.32771,0.31711
-0.43943,0.72565,0.32745,-0.37882,0.19794
-0.33619,0.24481,0.14306,-0.1844,0.25284
-0.015731,0.14393,-0.030262,-0.055291,0.0025966
-1.2193,1.9649,0.5413,-0.94929,1.3769
-0.42831,0.38602,0.56693,-0.17657,0.41013
-0.65845,0.86598,0.3571,-0.44154,0.72687
4.9679,-1.0245,-0.2986,1.5639,3.4883
-0.35349,0.40846,0.23347,-0.082266,0.17205
-0.055567,0.82849,0.082523,0.26268,0.081141
-0,0,0,0,-0
0.15696,-0.20628,-0.035414,-0.10114,0.33272
1.5727,-0.50334,0.28998,1.7145,2.415
-0.30946,0.37548,0.048576,-0.27554,0.26722
-0,0,0,0,-0
-0.15578,0.15625,0.046092,-0.021194,0.11893
0.014007,0.09872,-0.19241,0.30605,0.040437
-0.17336,0.49734,0.039127,-0.39625,0.38045
-0.55889,1.829,3.0729,3.2066,-0.41982
-0.16303,0.88628,1.3254,-0.65461,-0.48682
1.3401,0.89632,1.2694,0.77178,-1.2701
1.6089,1.7916,2.8557,-0.62461,-2.4632
0.14627,0.1529,0.91517,0.3334,-0.24734
1.6871,-0.27246,1.186,0.34884,0.71459
0.070855,1.3439,2.37,1.5208,0.14594
1.9023,1.5867,3.8285,0.44755,0.48568
3.993,2.0671,4.016,4.6866,-4.8118
-1.5536,2.0629,1.1236,-1.5072,3.0384
-0.21555,0.32644,0.10493,-0.14389,0.52552
-2.9494,3.1863,0.79243,-1.3154,2.5837
6.4221,-0.18457,3.2271,4.6656,2.7638
-0.66719,0.78135,1.8709,0.024949,-0.16867
-0.26441,0.52097,0.56299,0.054179,0.10977
0.49397,0.93821,1.1224,1.0974,1.3556
